,date,^BSESN,INFY.BO,RELIANCE.BO,HDFCBANK.BO,AXISBANK.BO,BHARTIARTL.BO,ICICIBANK.BO,VEDL.BO,CIPLA.BO,BAJAJ-AUTO.BO,NESTLEIND.BO,TITAN.BO,IDBI.BO,TVSMOTOR.BO,BOSCHLTD.BO,GAIL.BO,YESBANK.BO,VOLTAS.BO,MARICO.BO,UNIONBANK.BO,BERGEPAINT.BO
996,2022-01-13,61259.988281,1882.400024,2523.699951,1559.0,748.5,728.549988,820.0,335.25,910.0,3459.0,19702.0,2626.350098,51.099998,655.200012,17395.0,144.0,13.85,1289.0,506.25,45.950001,790.0
997,2022-01-14,61040.320313,1879.0,2530.0,1530.0,735.700012,732.0,824.0,340.700012,923.700012,3471.0,19757.349609,2643.050049,52.5,662.0,17350.050781,144.399994,13.99,1280.0,498.25,46.0,782.25
998,2022-01-17,61219.640625,1935.0,2539.600098,1545.0,720.5,721.0,819.349976,335.399994,918.900024,3436.0,19410.0,2595.0,51.75,657.0,17750.0,141.699997,14.1,1313.150024,498.5,45.450001,767.0
999,2022-01-18,61430.769531,1930.0,2553.0,1531.5,717.0,728.549988,821.0,325.5,910.5,3490.0,19300.0,2605.0,52.799999,657.150024,17929.0,144.100006,14.09,1287.550049,507.200012,45.599998,775.75
1000,2022-01-19,60845.589844,1918.5,2526.300049,1535.0,725.599976,725.5,818.200012,319.950012,902.0,3417.699951,19369.0,2587.0,50.049999,640.0,17204.5,142.899994,13.81,1255.0,490.399994,44.400002,753.700012
1001,2022-01-20,60045.480469,1854.0,2497.0,1525.150024,729.25,702.599976,806.0,324.700012,895.450012,3429.0,18931.599609,2595.0,51.200001,642.0,16925.0,148.0,13.8,1255.050049,494.0,44.549999,748.400024
1002,2022-01-21,59039.371094,1800.0,2450.149902,1500.0,725.0,712.799988,806.5,325.399994,886.0,3319.0,18750.0,2550.0,50.400002,636.150024,16570.0,146.399994,13.8,1241.0,484.600006,44.650002,744.0
1003,2022-01-24,59023.96875,1770.0,2478.100098,1518.949951,715.0,694.0,818.799988,322.75,868.549988,3429.949951,19000.0,2518.0,48.799999,632.0,16475.0,140.600006,14.2,1190.0,475.100006,43.900002,746.400024
1004,2022-01-25,57158.628906,1725.0,2364.699951,1464.0,713.700012,685.0,790.0,310.299988,891.0,3374.0,18718.949219,2395.0,45.349998,602.049988,16001.950195,138.0,13.4,1194.300049,468.100006,42.450001,710.0
1005,2022-01-27,57317.378906,1704.0,2345.0,1460.0,748.0,706.0,790.0,315.799988,904.0,3458.5,18420.150391,2359.399902,48.25,606.0,16200.0,142.5,13.54,1196.0,470.0,42.5,726.0
1006,2022-01-28,57795.109375,1685.0,2365.0,1485.0,778.349976,718.0,818.0,331.0,925.0,3520.0,18410.0,2315.0,50.849998,642.799988,16350.0,142.550003,13.59,1205.0,465.0,47.0,724.0
1007,2022-01-31,57845.910156,1719.449951,2355.0,1473.699951,770.5,730.25,789.0,330.950012,933.25,3535.0,18549.949219,2342.0,48.599998,605.0,16500.0,143.75,13.46,1152.0,484.0,48.0,730.0
1008,2022-02-01,58672.859375,1763.0,2410.0,1500.0,777.0,734.0,800.0,322.899994,948.0,3584.0,18724.949219,2381.600098,48.75,614.25,16640.949219,144.5,13.38,1190.0,490.0,48.200001,733.799988
1009,2022-02-02,59293.441406,1780.0,2410.399902,1512.0,788.5,734.0,814.75,339.950012,947.150024,3545.0,18750.0,2441.100098,48.5,628.5,16881.050781,149.0,13.46,1162.050049,505.0,46.650002,734.799988
1010,2022-02-03,59528.160156,1779.900024,2384.0,1529.0,803.700012,728.0,813.049988,336.0,954.0,3451.699951,18500.0,2484.0,51.0,622.0,16745.400391,145.75,13.68,1215.0,504.450012,50.25,745.25
1011,2022-02-04,58918.648438,1725.0,2349.0,1535.0,799.0,721.599976,808.849976,345.0,952.299988,3602.199951,18474.0,2516.350098,51.799999,656.700012,16645.75,149.699997,13.52,1219.25,499.450012,47.950001,736.150024
1012,2022-02-07,58549.671875,1725.0,2338.0,1514.0,802.0,719.400024,803.0,356.100006,948.950012,3562.0,18449.949219,2489.0,50.700001,658.049988,16439.0,147.949997,13.9,1249.800049,522.0,48.150002,736.0
1013,2022-02-08,57799.671875,1712.0,2333.0,1473.5,794.5,718.200012,787.299988,368.75,934.900024,3452.0,18100.099609,2424.0,49.25,685.0,16062.599609,148.5,14.12,1221.0,518.0,48.0,720.549988
1014,2022-02-09,58163.011719,1730.0,2367.100098,1476.550049,801.0,709.099976,795.549988,369.600006,955.0,3454.600098,18134.849609,2460.0,49.299999,655.400024,16190.450195,145.899994,14.25,1202.800049,514.0,47.849998,728.0
1015,2022-02-10,58810.53125,1757.0,2397.399902,1510.599976,808.900024,725.0,807.0,378.0,967.900024,3570.0,18140.0,2491.0,48.5,666.0,16200.0,143.5,14.14,1231.599976,518.349976,47.549999,712.099976
1016,2022-02-11,58447.148438,1740.0,2374.0,1508.449951,800.400024,718.0,796.400024,378.5,959.950012,3501.300049,18058.599609,2470.0,48.0,664.5,16580.0,141.300003,13.84,1233.0,513.0,46.5,718.950012
1017,2022-02-14,56720.320313,1690.0,2300.0,1462.050049,790.0,708.5,750.099976,371.950012,957.0,3422.149902,17550.050781,2415.0,45.549999,661.0,15823.0,140.550003,13.79,1172.949951,484.899994,44.900002,710.0
1018,2022-02-15,56731.558594,1695.0,2352.0,1474.900024,790.0,697.0,754.0,367.5,916.700012,3500.0,17663.75,2420.0,45.099998,647.5,15825.0,138.0,13.22,1177.949951,485.0,42.849998,700.099976
1019,2022-02-16,58310.679688,1739.949951,2427.550049,1526.050049,793.0,715.200012,775.900024,374.100006,944.0,3605.0,18188.0,2509.0,48.650002,662.599976,16200.0,140.0,13.61,1200.0,509.350006,44.400002,727.0
1020,2022-02-17,58217.691406,1747.0,2418.0,1515.0,798.5,726.0,767.400024,369.0,938.0,3582.0,18305.050781,2515.0,49.150002,665.099976,16001.0,140.199997,13.61,1208.800049,500.799988,44.400002,733.0
1021,2022-02-18,57488.390625,1703.300049,2435.0,1497.0,777.25,708.150024,745.0,367.25,928.0,3599.0,17582.199219,2472.0,47.700001,670.0,15975.75,139.800003,13.82,1205.0,507.0,43.0,714.0
1022,2022-02-21,57551.648438,1698.0,2414.899902,1502.0,784.0,706.0,743.349976,360.399994,906.0,3622.0,17901.050781,2487.0,47.400002,658.700012,15733.0,140.0,13.79,1259.949951,500.0,42.549999,744.950012
1023,2022-02-22,56438.640625,1690.050049,2352.0,1495.0,760.0,695.0,741.0,346.799988,893.700012,3555.0,17999.0,2430.0,44.099998,633.25,15400.0,133.449997,13.0,1236.0,496.0,41.849998,697.0
1024,2022-02-23,57632.941406,1750.0,2398.600098,1526.0,784.5,698.0,754.150024,353.950012,913.950012,3620.0,18265.5,2458.0,45.0,663.5,15999.849609,134.199997,13.63,1220.0,505.350006,41.099998,720.599976
1025,2022-02-24,55418.449219,1682.0,2314.0,1440.0,749.0,689.0,715.0,340.0,880.0,3530.0,17730.0,2420.0,41.900002,645.0,15705.25,131.5,13.35,1220.050049,480.0,40.099998,718.0
1026,2022-02-25,55321.71875,1706.0,2275.600098,1444.0,745.0,680.0,727.0,343.25,896.25,3500.0,17727.75,2439.0,42.5,620.0,15300.0,129.75,12.8,1204.0,483.0,40.5,680.299988
1027,2022-02-28,55329.460938,1684.0,2247.050049,1435.150024,748.049988,683.0,728.0,361.399994,924.75,3506.5,17680.0,2449.0,43.5,629.450012,15300.0,136.0,13.1,1239.0,495.0,40.0,676.0
1028,2022-03-02,55629.300781,1710.0,2349.100098,1385.0,734.0,686.25,717.950012,382.5,920.0,3475.5,17659.650391,2554.0,42.849998,608.299988,15570.349609,145.449997,13.16,1269.0,515.0,39.900002,675.099976
1029,2022-03-03,55921.441406,1720.0,2411.0,1384.5,758.900024,676.099976,717.950012,400.0,926.0,3373.300049,17926.599609,2629.0,43.950001,607.549988,15655.900391,155.300003,13.1,1229.0,517.849976,41.900002,689.799988
1030,2022-03-04,54653.589844,1697.0,2355.0,1362.0,725.0,667.950012,692.0,393.5,926.0,3290.0,17331.5,2570.0,42.950001,579.900024,15070.0,159.0,13.17,1192.0,509.5,40.5,655.0
1031,2022-03-07,53172.511719,1695.0,2296.0,1320.0,695.900024,643.0,661.200012,372.0,914.950012,3200.0,17394.0,2415.350098,41.450001,548.049988,14510.0,157.0,12.75,1168.0,494.399994,39.349998,635.0
1032,2022-03-08,52430.058594,1715.0,2205.0,1300.0,667.0,675.400024,645.0,398.799988,939.700012,3242.0,17225.0,2390.0,40.849998,526.0,14159.5,162.0,12.66,1145.0,482.0,38.0,630.599976
1033,2022-03-09,53793.988281,1794.0,2249.0,1334.400024,675.5,683.0,665.299988,370.299988,974.0,3319.0,17349.949219,2405.449951,42.0,588.150024,14639.25,158.75,12.8,1162.0,492.0,38.950001,654.900024
1034,2022-03-10,56242.46875,1838.0,2415.0,1426.300049,705.0,705.299988,698.0,372.0,984.900024,3380.0,17250.0,2517.600098,43.599998,571.0,14600.0,154.0,12.87,1209.0,499.0,41.299999,697.0
1035,2022-03-11,55218.78125,1814.0,2372.0,1390.0,691.299988,696.049988,675.0,378.0,987.0,3417.0,17664.0,2475.0,43.0,569.549988,14300.0,149.050003,12.87,1170.0,502.0,39.799999,678.5
1036,2022-03-14,55614.398438,1827.0,2394.0,1411.0,692.25,688.400024,679.450012,376.25,1043.0,3422.0,17448.0,2483.0,43.200001,584.5,14216.0,154.100006,12.76,1209.0,507.200012,39.900002,688.950012
1037,2022-03-15,56663.871094,1893.0,2431.800049,1445.0,713.5,700.799988,701.799988,370.299988,1048.400024,3447.0,17449.0,2560.0,43.099998,589.0,14089.0,152.699997,12.76,1203.0,510.200012,40.099998,691.349976
1038,2022-03-16,56555.328125,1873.0,2387.949951,1450.0,705.5,706.0,707.400024,360.450012,1079.0,3492.899902,17500.0,2579.0,43.0,599.0,14199.0,148.649994,12.78,1238.0,517.799988,40.0,702.0
1039,2022-03-17,57620.28125,1922.599976,2438.0,1474.650024,735.0,719.0,720.0,375.0,1058.900024,3565.0,17804.0,2612.0,43.700001,614.700012,14261.0,153.0,12.89,1312.800049,530.5,40.549999,708.0
1040,2022-03-21,58030.410156,1876.0,2452.0,1487.0,744.0,702.0,721.0,383.950012,1057.0,3635.0,18495.0,2732.300049,43.299999,619.0,14650.0,147.649994,13.12,1313.300049,525.0,40.5,718.0
1041,2022-03-22,57297.570313,1854.699951,2463.699951,1485.0,725.0,707.200012,708.799988,404.100006,1048.699951,3590.050049,17815.300781,2717.0,45.0,602.75,14253.700195,144.550003,13.0,1285.550049,509.950012,39.599998,693.0
1042,2022-03-23,58198.640625,1896.150024,2526.199951,1502.0,733.150024,719.900024,724.049988,405.25,1042.599976,3656.149902,17498.300781,2717.0,45.5,619.5,14540.0,144.100006,12.9,1300.0,499.200012,39.200001,696.0
1043,2022-03-24,57190.050781,1853.0,2515.0,1466.0,720.0,699.0,705.0,408.0,1015.0,3598.0,17399.0,2699.0,44.599998,614.0,14175.0,144.899994,12.81,1304.650024,486.0,38.700001,682.950012
1044,2022-03-25,57801.71875,1887.0,2577.899902,1448.0,727.0,710.5,708.0,414.0,1031.0,3606.350098,17375.050781,2625.0,45.75,607.849976,14260.0,147.800003,12.81,1280.0,485.0,38.799999,684.5
1045,2022-03-28,57472.71875,1873.800049,2611.0,1432.150024,723.799988,714.950012,700.0,409.899994,1016.099976,3665.0,17170.0,2530.0,45.0,603.049988,14052.900391,152.0,12.73,1243.900024,478.149994,38.650002,687.049988
1046,2022-03-29,57814.761719,1872.900024,2637.0,1440.0,741.0,740.200012,713.5,414.149994,1019.0,3711.0,16866.0,2560.0,44.200001,612.5,14025.0,152.5,12.59,1239.699951,483.649994,38.25,685.049988
1047,2022-03-30,58362.851563,1907.0,2637.899902,1465.0,744.400024,760.0,719.0,410.0,1040.5,3690.0,17050.0,2559.0,43.5,620.900024,14121.900391,153.050003,12.65,1247.199951,490.0,37.950001,697.049988
1048,2022-03-31,58779.710938,1908.0,2673.0,1478.0,763.900024,752.0,737.5,398.700012,1033.0,3680.0,17295.550781,2517.0,43.349998,625.0,14488.049805,154.0,12.17,1274.699951,496.899994,39.0,700.0
1049,2022-04-01,58530.730469,1894.0,2641.300049,1474.0,761.0,757.150024,726.400024,405.0,1025.400024,3650.0,17340.0,2538.0,43.299999,621.049988,14556.950195,158.399994,12.3,1247.0,509.899994,38.75,705.25
1050,2022-04-04,59764.128906,1895.199951,2657.0,1562.300049,785.0,758.599976,742.0,404.200012,1019.0,3750.0,17645.599609,2530.0,44.849998,635.0,14585.5,164.0,12.68,1262.0,519.299988,41.349998,720.0
1051,2022-04-05,60786.070313,1886.0,2655.0,1671.0,778.0,771.0,747.5,425.0,1032.400024,3769.0,17849.0,2535.0,44.950001,633.599976,14895.150391,163.300003,13.25,1298.0,537.0,42.75,718.549988
1052,2022-04-06,59815.710938,1853.099976,2588.649902,1599.0,775.5,765.0,731.099976,415.649994,1018.400024,3809.0,17900.0,2554.0,48.549999,650.599976,14890.0,160.0,13.01,1324.0,527.549988,43.349998,723.849976
1053,2022-04-07,59402.609375,1825.0,2599.5,1543.75,772.0,772.0,738.0,433.100006,1031.25,3808.0,18198.599609,2517.0,49.25,652.450012,15045.0,162.75,15.3,1321.0,522.0,44.400002,728.5
1054,2022-04-08,59256.96875,1823.699951,2563.0,1513.0,794.0,764.200012,751.0,429.0,1036.0,3800.050049,18180.0,2480.0,48.349998,640.25,15038.650391,162.300003,15.7,1305.0,513.099976,43.700001,723.950012
1055,2022-04-11,59333.179688,1818.949951,2599.0,1510.0,790.0,755.349976,753.900024,432.0,1010.0,3820.0,18499.0,2509.0,47.5,656.0,15050.0,162.300003,15.7,1332.0,523.0,44.150002,737.450012
1056,2022-04-12,58743.5,1759.0,2588.0,1483.900024,782.5,762.400024,758.5,433.799988,1025.0,3750.0,18339.0,2484.0,47.549999,650.349976,14900.0,165.100006,15.0,1302.699951,520.0,43.5,732.5
1057,2022-04-13,58910.738281,1759.449951,2577.0,1492.900024,805.0,743.0,770.0,421.5,1035.900024,3691.25,18371.199219,2488.0,46.150002,664.200012,14733.900391,168.699997,14.73,1302.0,519.0,42.700001,719.099976
1058,2022-04-18,57338.578125,1608.0,2530.25,1440.0,782.0,729.099976,749.0,426.950012,1017.0,3700.0,18294.5,2430.0,47.049999,650.0,14500.0,168.100006,14.52,1276.0,515.599976,41.5,701.75
1059,2022-04-19,57381.769531,1644.0,2554.100098,1385.0,803.0,735.299988,760.0,428.399994,1030.0,3710.050049,18470.050781,2498.0,47.200001,655.0,14720.0,169.149994,14.12,1255.050049,525.0,41.75,729.0
1060,2022-04-20,56741.429688,1575.0,2655.75,1355.0,799.0,727.200012,766.5,428.0,1008.900024,3645.0,18100.099609,2490.600098,46.049999,645.0,14184.799805,172.0,13.78,1241.0,506.0,41.849998,710.0
1061,2022-04-21,57458.601563,1595.050049,2759.0,1364.900024,794.0,746.0,758.75,423.0,1027.400024,3701.800049,18150.0,2483.550049,47.0,645.099976,14470.049805,163.5,14.07,1250.0,511.700012,41.099998,720.0
1062,2022-04-22,57531.949219,1617.0,2765.050049,1358.75,797.0,734.75,757.099976,422.0,998.549988,3704.0,18149.0,2520.0,46.099998,653.900024,14504.25,164.0,13.95,1265.099976,518.0,41.0,719.0
1063,2022-04-25,56757.640625,1575.699951,2739.449951,1352.599976,773.849976,732.0,748.0,408.0,960.049988,3580.0,17805.0,2487.0,45.450001,646.799988,14450.049805,162.899994,13.8,1250.0,518.900024,40.549999,715.849976
1064,2022-04-26,57066.238281,1574.199951,2708.0,1374.800049,790.0,744.5,767.400024,403.5,954.0,3740.0,18222.0,2480.0,45.400002,664.0,14286.0,159.899994,13.8,1251.900024,512.700012,40.599998,721.900024
1065,2022-04-27,56983.679688,1579.400024,2759.699951,1360.0,768.400024,751.5,749.450012,410.25,975.0,3847.600098,18150.050781,2540.0,45.200001,676.25,14503.0,156.300003,13.69,1265.949951,530.299988,40.599998,720.0
1066,2022-04-28,57296.308594,1567.699951,2815.0,1375.0,777.599976,751.799988,742.0,418.0,987.0,3992.050049,18276.0,2525.0,47.5,693.299988,14468.450195,158.199997,13.63,1286.849976,538.0,40.349998,730.0
1067,2022-04-29,57817.511719,1591.650024,2855.0,1379.900024,769.0,750.0,750.0,414.799988,983.299988,3822.0,18357.75,2515.0,46.349998,679.0,14555.75,158.399994,13.7,1302.0,539.849976,39.900002,734.900024
1068,2022-05-02,56429.449219,1551.0,2755.5,1363.0,724.700012,730.549988,732.0,408.399994,975.0,3730.0,18308.25,2425.0,45.150002,655.0,14436.0,159.0,14.25,1260.0,516.200012,38.25,709.0
1069,2022-05-04,57124.910156,1545.0,2785.0,1403.0,736.0,739.099976,747.0,411.0,979.0,3645.0,18414.0,2351.0,45.650002,648.849976,14507.849609,157.899994,13.94,1238.949951,524.0,39.099998,709.0
1070,2022-05-05,56255.070313,1558.449951,2721.0,1376.0,718.0,722.099976,730.0,403.450012,960.0,3551.0,17930.800781,2303.550049,44.0,645.400024,14292.349609,159.449997,13.75,1163.199951,529.799988,37.950001,688.5
1071,2022-05-06,54928.289063,1543.0,2640.75,1339.800049,691.0,715.0,717.799988,367.700012,934.049988,3497.0,17500.0,2250.0,41.0,625.0,14040.0,158.0,13.35,1090.0,508.5,36.150002,680.0
1072,2022-05-09,54188.210938,1530.400024,2575.0,1305.0,659.799988,700.0,706.0,356.899994,935.0,3504.0,17030.050781,2200.0,40.950001,625.0,13800.0,158.5,13.1,1058.0,504.899994,35.700001,669.0
1073,2022-05-10,54309.308594,1561.0,2499.0,1315.0,664.049988,706.5,705.799988,343.149994,934.0,3587.0,16670.0,2189.0,40.400002,615.950012,13663.5,155.050003,12.92,1031.0,496.799988,35.900002,667.400024
1074,2022-05-11,54544.910156,1553.0,2478.699951,1354.0,664.0,720.0,719.5,332.0,890.0,3630.0,16599.849609,2135.649902,40.5,617.0,13847.200195,149.0,13.01,991.0,509.799988,36.400002,678.5
1075,2022-05-12,53608.351563,1515.0,2419.0,1328.900024,669.0,712.599976,708.950012,323.0,935.0,3580.0,16642.300781,2105.0,38.900002,619.650024,13280.099609,150.0,12.75,975.0,495.100006,34.799999,652.0
1076,2022-05-13,53565.738281,1520.0,2432.0,1317.0,658.0,717.900024,702.0,318.450012,920.599976,3615.100098,16333.0,2048.399902,37.150002,605.75,13134.0,152.0,12.73,960.700012,500.299988,34.599998,670.0
1077,2022-05-16,52946.320313,1506.150024,2432.0,1297.0,640.0,683.150024,677.0,293.399994,934.0,3679.949951,16595.0,2138.0,36.549999,635.0,13240.0,149.0,12.55,935.0,500.149994,36.450001,660.0
1078,2022-05-17,53285.191406,1494.800049,2443.0,1314.0,645.0,699.799988,685.25,293.0,930.099976,3712.699951,16386.0,2167.5,37.650002,654.0,13400.0,152.399994,12.83,965.0,499.0,37.400002,641.799988
1079,2022-05-18,54554.890625,1524.0,2539.0,1322.0,656.0,725.400024,711.349976,322.5,942.0,3743.0,16399.949219,2189.449951,38.25,676.0,13746.650391,154.899994,13.46,995.0,503.049988,37.0,644.0
1080,2022-05-19,53070.300781,1480.0,2470.0,1285.0,648.599976,686.0,690.150024,309.799988,936.150024,3750.0,16200.0,2150.0,37.299999,667.549988,13746.0,150.0,13.5,965.0,511.0,35.799999,640.25
1081,2022-05-20,53513.96875,1452.0,2515.0,1300.0,664.0,684.150024,695.0,316.850006,935.0,3750.0,16298.0,2130.0,36.849998,688.5,13890.0,155.699997,13.75,969.799988,515.0,36.25,632.549988
1082,2022-05-23,54459.949219,1458.5,2630.0,1313.0,675.0,685.0,709.0,310.600006,978.599976,3796.0,17055.050781,2164.949951,37.0,685.0,14399.950195,155.800003,14.01,994.0,539.0,36.25,639.0
1083,2022-05-24,54307.558594,1470.0,2624.0,1297.699951,671.0,686.150024,707.0,307.100006,975.0,3796.300049,17075.0,2164.0,36.950001,694.0,14169.700195,154.399994,13.72,1005.0,540.599976,36.700001,627.950012
1084,2022-05-25,54254.070313,1434.0,2632.350098,1327.5,682.599976,677.0,712.0,307.0,974.950012,3806.350098,17250.0,2159.25,35.799999,721.700012,14007.349609,152.0,13.5,1012.450012,534.700012,36.75,608.0
1085,2022-05-26,53950.839844,1410.0,2618.0,1335.0,673.0,689.0,721.0,307.649994,971.5,3792.0,17498.900391,2135.0,33.950001,696.5,13881.099609,155.149994,13.11,995.0,530.0,35.049999,571.900024
1086,2022-05-27,54671.5,1450.0,2596.949951,1374.0,686.0,702.049988,732.0,316.700012,970.700012,3850.0,17850.0,2153.300049,33.599998,720.0,14162.0,152.75,13.5,1007.549988,536.0,36.400002,571.5
1087,2022-05-30,55507.75,1490.099976,2619.800049,1408.199951,695.0,689.75,748.799988,308.600006,966.299988,3860.0,17740.0,2173.5,35.400002,731.0,14274.200195,145.0,13.43,1008.450012,527.0,36.400002,585.5
1088,2022-05-31,55622.011719,1513.0,2646.0,1397.0,690.0,695.0,739.5,310.5,990.0,3875.0,17739.900391,2266.0,36.0,738.0,14410.0,144.899994,13.4,1049.300049,535.599976,37.950001,609.0
1089,2022-06-01,55588.269531,1505.150024,2632.350098,1383.849976,683.0,698.150024,746.200012,320.0,991.0,3893.25,17639.0,2246.199951,37.0,736.599976,14630.0,147.949997,13.15,1020.0,535.299988,37.900002,619.900024
1090,2022-06-02,55382.441406,1485.550049,2645.0,1388.0,683.0,685.0,752.0,316.100006,989.900024,3720.399902,17299.0,2190.0,36.849998,732.0,14600.0,149.699997,13.41,1058.0,520.0,38.900002,598.950012
1091,2022-06-03,56245.601563,1524.900024,2746.949951,1395.0,695.0,700.450012,753.5,323.0,977.700012,3723.300049,17538.0,2240.0,37.450001,740.0,14819.0,149.949997,13.45,1050.0,519.150024,39.900002,625.799988
1092,2022-06-06,55610.640625,1521.0,2780.600098,1374.050049,676.5,682.349976,738.900024,310.5,954.049988,3665.0,17170.0,2220.0,36.950001,725.200012,14346.0,146.5,13.16,1025.099976,515.0,38.299999,608.0
1093,2022-06-07,55373.179688,1518.0,2764.0,1364.400024,670.900024,678.0,743.5,317.200012,966.0,3750.0,16968.099609,2175.0,37.0,723.0,14280.049805,148.0,13.15,1010.0,506.25,38.150002,585.0
1094,2022-06-08,55345.511719,1523.0,2775.199951,1367.5,670.0,685.0,737.0,317.299988,968.099976,3845.0,16720.0,2129.199951,37.75,744.549988,14264.950195,152.600006,13.09,1002.799988,498.899994,38.849998,588.099976
1095,2022-06-09,54514.171875,1487.800049,2709.0,1359.050049,655.0,658.0,722.349976,312.149994,967.700012,3814.0,16673.900391,2120.0,37.349998,749.599976,14117.099609,151.949997,13.2,985.0,492.049988,37.799999,555.5
1096,2022-06-10,54760.25,1485.0,2774.350098,1365.0,658.0,672.0,726.400024,300.0,963.150024,3960.0,16700.0,2120.0,37.049999,840.0,14219.400391,151.5,13.16,999.0,490.100006,35.900002,563.0
1097,2022-06-13,53184.609375,1444.0,2653.800049,1320.0,642.0,665.0,701.25,295.850006,963.0,3850.0,16650.0,2125.0,36.549999,759.950012,13900.0,149.199997,12.87,965.700012,487.0,36.200001,574.0
1098,2022-06-14,52495.941406,1407.050049,2653.0,1310.0,644.0,673.799988,682.0,289.899994,960.0,3890.0,16750.0,2085.0,34.900002,741.400024,13825.0,146.5,12.77,979.0,500.950012,36.150002,567.0
1099,2022-06-15,52650.410156,1440.0,2610.0,1301.0,652.0,682.950012,685.75,292.0,967.400024,3684.399902,16966.300781,2140.0,34.950001,755.799988,13999.0,149.649994,12.79,999.900024,499.5,36.0,572.25
1100,2022-06-16,53018.910156,1440.0,2622.0,1314.0,658.0,686.0,695.900024,295.799988,970.0,3749.0,16946.199219,2129.0,34.799999,760.0,14170.0,148.600006,12.87,1004.400024,495.450012,36.599998,580.0
1101,2022-06-17,51181.988281,1394.949951,2532.0,1275.0,634.0,659.700012,675.0,267.649994,926.400024,3694.649902,16849.0,2055.0,33.25,740.0,13529.599609,138.100006,12.57,954.400024,480.0,35.049999,565.049988
1102,2022-06-20,51470.03125,1389.0,2607.0,1295.25,635.0,642.0,686.849976,263.649994,915.599976,3639.0,16680.0,1944.400024,33.75,739.0,13389.0,139.300003,12.48,959.950012,476.0,36.0,568.200012
1103,2022-06-21,51897.601563,1420.0,2552.399902,1338.199951,630.099976,642.0,688.0,236.399994,918.650024,3630.0,17000.050781,1985.0,31.85,730.0,13350.599609,132.949997,12.4,945.299988,486.0,35.150002,586.900024
1104,2022-06-22,52186.359375,1435.0,2563.0,1329.5,632.75,642.200012,690.349976,235.949997,944.599976,3650.0,16900.0,2075.0,32.150002,736.0,13670.0,135.0,12.62,974.799988,485.0,34.799999,596.0
1105,2022-06-23,51972.75,1439.800049,2520.0,1331.0,627.900024,649.950012,690.0,221.0,917.0,3690.0,16776.0,2049.5,31.5,746.150024,13491.400391,133.300003,12.5,948.0,481.75,34.599998,588.5
1106,2022-06-24,52654.238281,1459.949951,2490.0,1341.650024,638.900024,664.950012,709.900024,220.600006,934.950012,3800.0,16980.0,2065.949951,32.0,782.799988,13854.950195,133.850006,12.52,975.0,478.0,35.0,600.0
1107,2022-06-27,53468.890625,1470.0,2549.0,1363.25,645.0,677.650024,727.549988,227.649994,935.0,3870.0,17235.0,2075.100098,31.799999,804.200012,14500.0,134.699997,12.88,992.0,484.649994,36.200001,595.099976
1108,2022-06-28,52846.261719,1459.400024,2482.149902,1340.599976,631.0,679.049988,710.099976,226.949997,930.0,3843.050049,17359.949219,2025.0,31.799999,796.0,14577.650391,134.300003,12.82,981.0,484.700012,34.900002,590.0
1109,2022-06-29,52623.148438,1466.699951,2504.350098,1330.25,631.900024,678.0,704.099976,232.050003,941.0,3880.0,17270.949219,1950.150024,31.1,815.700012,14700.0,135.5,12.73,968.049988,485.0,34.799999,571.0
1110,2022-06-30,52897.160156,1462.949951,2576.0,1331.599976,622.299988,691.0,702.950012,232.699997,948.0,3747.0,17499.0,1955.300049,31.0,834.0,15529.099609,139.25,12.7,970.0,479.399994,34.849998,573.900024
1111,2022-07-01,52863.339844,1453.699951,2580.0,1346.5,634.0,686.0,702.0,221.75,915.0,3700.0,17409.949219,1904.0,30.85,844.950012,15251.450195,135.949997,12.66,951.0,479.0,34.299999,577.400024
1112,2022-07-04,52851.671875,1482.0,2388.800049,1353.449951,644.099976,674.25,704.0,214.300003,948.0,3650.0,17785.0,1954.75,30.85,843.700012,15645.299805,131.600006,12.65,970.0,495.0,34.450001,590.0
1113,2022-07-05,53501.210938,1497.0,2424.949951,1368.0,654.450012,682.900024,721.5,220.0,940.0,3713.699951,17955.550781,1965.0,30.950001,835.0,15800.349609,133.5,12.73,975.400024,505.0,34.75,589.900024
1114,2022-07-06,53170.699219,1482.0,2425.050049,1349.0,649.099976,679.0,720.5,214.300003,944.0,3689.949951,17980.050781,1959.0,30.700001,818.0,15695.5,134.0,12.62,972.0,484.0,34.650002,589.900024
1115,2022-07-07,54146.679688,1498.949951,2424.800049,1384.0,664.400024,694.950012,735.200012,217.600006,948.700012,3799.0,18424.949219,2130.0,31.15,835.950012,16200.0,133.550003,12.69,988.900024,500.25,35.0,608.599976
1116,2022-07-08,54574.429688,1515.0,2414.899902,1404.5,665.349976,686.150024,750.0,232.25,936.400024,3835.0,18249.0,2144.5,31.6,837.700012,16212.700195,140.800003,12.9,972.0,498.200012,35.950001,594.950012
1117,2022-07-11,54248.601563,1507.0,2380.0,1395.0,664.0,676.799988,755.5,223.5,946.75,3810.300049,18402.400391,2150.399902,31.6,839.0,16150.0,137.0,12.77,967.0,503.0,35.950001,586.0
1118,2022-07-12,54219.78125,1467.900024,2411.0,1407.0,677.0,663.0,765.599976,228.5,935.049988,3849.0,18467.800781,2131.0,32.650002,856.0,16645.0,138.550003,13.15,956.0,505.0,36.200001,594.0
